id,category,cats,n_parcels,lat,lon,units,address,on_arterial,d_commercial,corridor_200,corridor_300,corridor_400
831,apartment,apartment,1,41.87899975,-87.7841207,,522 S RIDGELAND AVE,1,274.5,1,1,1
832,apartment,apartment,1,41.87890384,-87.78412662,,524 S RIDGELAND AVE,1,304.5,1,1,1
833,apartment,apartment,1,41.87880411,-87.78411249,,528 S RIDGELAND AVE 1,1,334.1,1,1,1
834,apartment,apartment,1,41.87871927,-87.78410842,,530 S RIDGELAND AVE,1,358.9,1,1,1
835,apartment,apartment,1,41.87863804,-87.78410911,,532 S RIDGELAND AVE,1,382.8,1,1,1
836,apartment,apartment,1,41.87853099,-87.78409024,,536 S RIDGELAND AVE,1,418.2,1,1,1
837,apartment,apartment,1,41.87842401,-87.78408606,,538 S RIDGELAND AVE,1,452.3,1,1,1
838,apartment,apartment,1,41.87833918,-87.78408679,,540 S RIDGELAND AVE,1,479.3,1,1,1
839,apartment,apartment,1,41.87820593,-87.78420223,,542 S RIDGELAND AVE 1,1,510.3,1,1,1
840,apartment,apartment,1,41.87911296,-87.78349491,,511 S CUYLER AVE,0,202.9,0,1,1
841,apartment,apartment,1,41.87898939,-87.78350324,,523 S CUYLER AVE,0,246.9,0,1,1
842,apartment,apartment,1,41.87889344,-87.78350406,,525 S CUYLER AVE 1,0,281.5,0,1,1
843,apartment,apartment,1,41.87880121,-87.78350485,,527 S CUYLER AVE 1,0,314.8,0,0,1
844,apartment,apartment,1,41.87861673,-87.78350644,,533 S CUYLER AVE,0,381.6,0,0,1
845,apartment,apartment,1,41.87851709,-87.7834875,,537 S CUYLER AVE 1,0,418.2,0,0,0
846,apartment,apartment,1,41.87842856,-87.78348826,,539 S CUYLER AVE 1ST,0,450.3,0,0,0
847,apartment,apartment,1,41.87832881,-87.78346933,,543 S CUYLER AVE,0,486.9,0,0,0
848,apartment,apartment,1,41.87822176,-87.78345046,,545 S CUYLER AVE,0,526.2,0,0,0
849,apartment,apartment,1,41.87953611,-87.78300585,,321 MADISON ST,1,138.6,1,1,1
850,apartment,apartment,1,41.87971867,-87.78247908,,309 MADISON ST,1,34.6,1,1,1
851,apartment,apartment,1,41.87943648,-87.78293293,,510 S CUYLER AVE,1,149.8,1,1,1
852,apartment,apartment,1,41.87841114,-87.78223035,,541 S HIGHLAND AVE 1,0,501.2,0,0,0
853,apartment,apartment,1,41.87872865,-87.78173093,,530 S HIGHLAND AVE,0,442.6,0,0,0
854,apartment,apartment,1,41.87876327,-87.78101839,,531 S HARVEY AVE,0,353.7,0,0,1
855,apartment,apartment,1,41.87869687,-87.78101896,,535 S HARVEY AVE,0,376.1,0,0,1
856,apartment,apartment,1,41.87943901,-87.77995549,,511 S LOMBARD AVE,1,69.1,1,1,1
857,apartment,apartment,1,41.87877853,-87.77986582,,531 S LOMBARD AVE,0,309.8,0,0,1
858,apartment,apartment,1,41.87865309,-87.77987679,,535 S LOMBARD AVE,0,354.6,0,0,1
859,apartment,apartment,1,41.87903822,-87.77802176,,522 S TAYLOR AVE,0,240.1,0,1,1
860,apartment,apartment,1,41.87981183,-87.77747681,,501 S LYMAN AVE,1,137.6,1,1,1
861,apartment,apartment,1,41.87975542,-87.77678766,,504 S LYMAN AVE,0,198.5,1,1,1
862,apartment,apartment,1,41.87834171,-87.77675135,,544 S LYMAN AVE,0,590.8,0,0,0
863,apartment,apartment,1,41.87952919,-87.77496493,,12 S AUSTIN BLVD,1,113.3,1,1,1
864,apartment,apartment,1,41.87943577,-87.77499358,,16 S AUSTIN BLVD,1,144.2,1,1,1
865,apartment,apartment,1,41.87933136,-87.77503508,,18 S AUSTIN BLVD 1,1,159.1,1,1,1
866,apartment,apartment,1,41.8791756,-87.77498394,,22 S AUSTIN BLVD,1,211.3,1,1,1
867,apartment,apartment,1,41.87908848,-87.77497224,,26 S AUSTIN BLVD,1,239.3,1,1,1
868,apartment,apartment,1,41.87875577,-87.77496585,,108 S AUSTIN BLVD,1,348.2,1,1,1
869,apartment,apartment,1,41.87866916,-87.77497125,,110 S AUSTIN BLVD,1,377.1,1,1,1
870,apartment,apartment,1,41.8785997,-87.77493937,,112 S AUSTIN BLVD,1,403.8,1,1,1
871,apartment,apartment,1,41.87851649,-87.77493082,,114 S AUSTIN BLVD 1,1,433.1,1,1,1
872,apartment,apartment,1,41.87836958,-87.77514493,,120 S AUSTIN BLVD,1,470.6,1,1,1
873,apartment,apartment,1,41.87798419,-87.7821606,,601 S HIGHLAND AVE,0,657.4,0,0,0
874,apartment,apartment,1,41.87738751,-87.78218252,,617 S HIGHLAND AVE,0,871.2,0,0,0
875,apartment,apartment,1,41.87729074,-87.78218335,,621 S HIGHLAND AVE 1,0,906.1,0,0,0
876,apartment,apartment,1,41.87800207,-87.78173704,,600 S HIGHLAND AVE,0,681.1,0,0,0
877,apartment,apartment,1,41.87745569,-87.7816377,,616 S HIGHLAND AVE,0,857.9,0,0,0
878,apartment,apartment,1,41.87710681,-87.78161792,,626 S HIGHLAND AVE,0,975.9,0,0,0
879,apartment,apartment,1,41.87687772,-87.78172113,,634 S HIGHLAND AVE,0,1063.8,0,0,0
880,apartment,apartment,1,41.87645953,-87.78162918,,648 S HIGHLAND AVE,0,1202.9,0,0,0
881,apartment,apartment,1,41.87675374,-87.78162665,,636 S HIGHLAND AVE,0,1099.4,0,0,0
882,apartment,apartment,1,41.87759025,-87.78049104,,612 S HARVEY AVE,0,749.6,0,0,0
883,apartment,apartment,1,41.87748556,-87.77981857,,617 S LOMBARD AVE,0,779.3,0,0,0
884,apartment,apartment,1,41.87801255,-87.77920483,,600 S LOMBARD AVE,0,626.6,0,0,0
885,apartment,apartment,1,41.87659372,-87.77913514,,642 S LOMBARD AVE,0,1128.2,0,0,0
886,apartment,apartment,1,41.87650862,-87.77919746,,644 S LOMBARD AVE,0,1155.0,0,0,0
887,apartment,apartment,1,41.87682424,-87.77794164,,636 S TAYLOR AVE,0,1045.5,0,0,0
888,apartment,apartment,1,41.87660476,-87.77791292,,644 S TAYLOR AVE 1,0,1125.4,0,0,0
889,apartment,apartment,1,41.87651759,-87.77791368,,648 S TAYLOR AVE 1,0,1157.1,0,0,0
890,apartment,apartment,1,41.87811318,-87.77492682,,128 S AUSTIN BLVD,1,574.3,1,1,1
891,apartment,apartment,1,41.87803351,-87.77493215,,130 S AUSTIN BLVD,1,602.1,1,1,1
892,apartment,apartment,1,41.87797571,-87.77484474,,132 S AUSTIN BLVD,1,628.3,1,1,1
893,apartment,apartment,1,41.87787062,-87.77492893,,136 S AUSTIN BLVD,1,660.1,1,1,1
894,apartment,apartment,1,41.87779447,-87.77494815,,138 S AUSTIN BLVD 1,1,686.2,1,1,1
895,apartment,apartment,1,41.87770445,-87.77496286,,140 S AUSTIN BLVD,1,717.6,1,1,1
896,apartment,apartment,1,41.87760382,-87.7749359,,142 S AUSTIN BLVD 1,1,754.9,1,1,1
897,apartment,apartment,1,41.8774983,-87.77491914,,204 S AUSTIN BLVD 2,1,793.5,1,1,1
898,apartment,apartment,1,41.87737493,-87.77494615,,208 S AUSTIN BLVD,1,836.5,1,1,1
899,apartment,apartment,1,41.87698967,-87.77489439,,220 S AUSTIN BLVD,1,977.2,1,1,1
900,apartment,apartment,1,41.87527059,-87.78214333,,727 S HIGHLAND AVE,0,954.2,0,0,0
901,apartment,apartment,1,41.875183,-87.7821258,,729 S HIGHLAND AVE,0,927.0,0,0,0
902,apartment,apartment,1,41.87460774,-87.78277982,,744 S CUYLER AVE,0,667.4,0,0,0
903,apartment,apartment,1,41.87585107,-87.78163102,,710 S HIGHLAND AVE,0,1200.0,0,0,0
904,apartment,apartment,1,41.8756993,-87.781588,,714 S HIGHLAND AVE,0,1143.8,0,0,0
905,apartment,apartment,1,41.87496297,-87.78160874,,736 S HIGHLAND AVE,0,878.8,0,0,0
906,apartment,apartment,1,41.87571912,-87.78091335,,717 S HARVEY AVE,0,1145.2,0,0,0
907,apartment,apartment,1,41.87552155,-87.78090936,,721 S HARVEY AVE,0,1073.5,0,0,0
908,apartment,apartment,1,41.87597061,-87.78037908,,710 S HARVEY AVE,0,1244.4,0,0,0
909,apartment,apartment,1,41.87573133,-87.77795339,,716 S TAYLOR AVE,0,1262.1,0,0,0
910,apartment,apartment,1,41.87586527,-87.77664309,,712 S LYMAN AVE,0,1142.2,0,0,0
911,apartment,apartment,1,41.8755001,-87.77542523,,724 S HUMPHREY AVE 1,0,920.9,0,0,0
912,apartment,apartment,1,41.87626059,-87.77482627,,300 S AUSTIN BLVD,1,1188.5,1,1,1
913,apartment,apartment,1,41.87611518,-87.7748016,,306 S AUSTIN BLVD,1,1135.7,1,1,1
914,apartment,apartment,1,41.87599121,-87.77481579,,310 S AUSTIN BLVD,1,1090.5,1,1,1
915,apartment,apartment,1,41.87587251,-87.77476274,,314 S AUSTIN BLVD,1,1047.9,1,1,1
916,apartment,apartment,1,41.87569549,-87.7747583,,318 S AUSTIN BLVD,1,983.6,1,1,1
917,apartment,apartment,1,41.87561079,-87.77476584,,322 S AUSTIN BLVD,1,952.7,1,1,1
918,apartment,apartment,1,41.87544076,-87.77475417,,326 S AUSTIN BLVD,1,891.0,1,1,1
919,apartment,apartment,1,41.87471748,-87.77483087,,336 S AUSTIN BLVD,1,627.0,1,1,1
920,apartment,apartment,1,41.87413037,-87.78404539,,806 S RIDGELAND AVE,1,470.7,1,1,1
921,apartment,apartment,1,41.87275382,-87.78385806,,350 HARRISON ST,1,53.3,1,1,1
922,apartment,apartment,1,41.87276263,-87.78337322,,334 HARRISON ST,0,17.7,1,1,1
923,apartment,apartment,1,41.87286431,-87.78271907,,842 S CUYLER AVE 12,0,198.5,1,1,1
924,apartment,apartment,1,41.87435784,-87.78213221,,801 S HIGHLAND AVE,0,664.0,0,0,0
925,apartment,apartment,1,41.87279801,-87.7815352,,844 S HIGHLAND AVE,0,138.9,1,1,1
926,apartment,apartment,1,41.87422576,-87.78086733,,805 S HARVEY AVE,0,604.1,0,0,0
927,apartment,apartment,1,41.87375072,-87.78086003,,819 S HARVEY AVE,0,433.1,0,0,0
928,apartment,apartment,1,41.87425523,-87.78028734,,804 S HARVEY AVE,0,622.6,0,0,0
929,apartment,apartment,1,41.87279797,-87.78039689,,226 HARRISON ST,0,116.0,1,1,1
930,apartment,apartment,1,41.87385784,-87.77970535,,817 S LOMBARD AVE,0,470.0,0,0,0
931,apartment,apartment,1,41.87352732,-87.77966367,,825 S LOMBARD AVE,0,352.2,0,0,1
932,apartment,apartment,1,41.8728187,-87.77990503,,210 W HARRISON ST,0,89.9,1,1,1
933,apartment,apartment,1,41.87284855,-87.77905334,,146 HARRISON ST,0,206.8,0,1,1
934,apartment,apartment,1,41.87283557,-87.7789682,,144 HARRISON ST,0,215.5,0,1,1
935,apartment,apartment,1,41.8728852,-87.77878285,,140 HARRISON ST,0,261.4,0,1,1
936,apartment,apartment,1,41.87366412,-87.77837097,,821 S TAYLOR AVE,0,556.5,0,0,0
937,apartment,apartment,1,41.8728471,-87.77825673,,126 HARRISON ST,0,366.2,0,0,1
938,apartment,apartment,1,41.87311882,-87.77713298,,839 S LYMAN AVE,0,597.4,0,0,0
939,apartment,apartment,1,41.87302422,-87.77712997,,841 S LYMAN AVE,0,595.0,0,0,0
940,apartment,apartment,1,41.87285241,-87.77734469,,108 W HARRISON ST,0,595.0,0,0,0
941,apartment,apartment,1,41.87293535,-87.7770683,,845 S LYMAN AVE,0,578.6,0,0,0
942,apartment,apartment,1,41.87289147,-87.77650743,,40 HARRISON ST,0,427.9,0,0,0
943,apartment,apartment,1,41.87288428,-87.77535305,,844 S HUMPHREY AVE,1,120.5,1,1,1
944,apartment,apartment,1,41.87446318,-87.77471403,,404 S AUSTIN BLVD,1,537.2,1,1,1
945,apartment,apartment,1,41.87408721,-87.77469603,,412 S AUSTIN BLVD,1,402.2,1,1,1
946,apartment,apartment,1,41.87382048,-87.77475719,,420 S AUSTIN BLVD 01,1,303.7,1,1,1
947,apartment,apartment,1,41.87321337,-87.77473876,,514 S AUSTIN BLVD,1,95.1,1,1,1
948,apartment,apartment,1,41.87247083,-87.78340677,,331 HARRISON ST,0,106.1,1,1,1
949,apartment,apartment,1,41.87242807,-87.78321789,,327 HARRISON ST,0,135.3,1,1,1
950,apartment,apartment,1,41.87252129,-87.7837301,,339 HARRISON ST,1,95.0,1,1,1
951,apartment,apartment,1,41.87247172,-87.78359248,,335 W HARRISON ST,1,113.4,1,1,1
952,apartment,apartment,1,41.87246826,-87.78284464,,321 HARRISON ST,0,193.1,1,1,1
953,apartment,apartment,1,41.87251634,-87.78253056,,315 HARRISON ST,0,261.7,0,1,1
954,apartment,apartment,1,41.87247995,-87.78229709,,309 HARRISON ST,0,321.5,0,0,1
955,apartment,apartment,1,41.872513,-87.78225628,,307 HARRISON ST,0,309.4,0,0,1
956,apartment,apartment,1,41.87237034,-87.78194288,,301 HARRISON ST,0,235.8,0,1,1
957,apartment,apartment,1,41.87254086,-87.78092945,,235 HARRISON ST,0,26.0,1,1,1
958,apartment,apartment,1,41.87255005,-87.78084346,,231 HARRISON ST,0,47.6,1,1,1
959,apartment,apartment,1,41.87248436,-87.78059202,,225 HARRISON ST,0,50.3,1,1,1
960,apartment,apartment,1,41.87194684,-87.78110275,,238 FLOURNOY ST 1,0,201.3,0,1,1
961,apartment,apartment,1,41.87201222,-87.78071387,,230 FLOURNOY ST 1,0,189.3,1,1,1
962,apartment,apartment,1,41.87199891,-87.78056767,,226 FLOURNOY ST 1,0,180.2,1,1,1
963,apartment,apartment,1,41.87241286,-87.77955563,,905 S LOMBARD AVE,0,37.8,1,1,1
964,apartment,apartment,1,41.87189196,-87.7797148,,919 S LOMBARD AVE,0,185.5,1,1,1
965,apartment,apartment,1,41.87253918,-87.78150325,,900 S HIGHLAND AVE,0,105.3,1,1,1
966,apartment,apartment,1,41.87258189,-87.77913141,,149 HARRISON ST,0,116.3,1,1,1
967,apartment,apartment,1,41.87235278,-87.77913658,,908 S LOMBARD AVE,0,81.5,1,1,1
968,apartment,apartment,1,41.87258548,-87.7788949,,147 HARRISON ST 1E,0,168.8,1,1,1
969,apartment,apartment,1,41.87259034,-87.77880603,,141 HARRISON ST,0,190.9,1,1,1
970,apartment,apartment,1,41.87237597,-87.77868802,,137 HARRISON ST,0,203.2,0,1,1
971,apartment,apartment,1,41.87201614,-87.77908134,,916 S LOMBARD AVE,0,157.4,1,1,1
972,apartment,apartment,1,41.87257922,-87.7776011,,117 HARRISON ST,0,504.1,0,0,0
973,apartment,apartment,1,41.87257932,-87.77741557,,111 HARRISON ST,0,553.8,0,0,0
974,apartment,apartment,1,41.87257973,-87.77723021,,107 HARRISON ST 107B,0,603.6,0,0,0
975,apartment,apartment,1,41.87257963,-87.77700775,,101 HARRISON ST,0,581.9,0,0,0
976,apartment,apartment,1,41.8725924,-87.77787613,,900 TAYLOR,0,431.6,0,0,0
977,apartment,apartment,1,41.87263514,-87.77654665,,45 HARRISON ST,0,456.2,0,0,0
978,apartment,apartment,1,41.87258804,-87.77622884,,37 HARRISON ST,0,380.9,0,0,1
979,apartment,apartment,1,41.8726389,-87.77577806,,27 HARRISON ST,0,263.0,0,1,1
980,apartment,apartment,1,41.8726141,-87.77532045,,21 HARRISON ST,0,141.8,1,1,1
981,apartment,apartment,1,41.87262983,-87.77505098,,11 HARRISON ST,1,78.7,1,1,1
982,apartment,apartment,1,41.87255808,-87.7749528,,9 HARRISON ST 2S,0,41.9,1,1,1
983,apartment,apartment,1,41.87208318,-87.77470504,,618 S AUSTIN BLVD,1,154.2,1,1,1
984,apartment,apartment,1,41.87186899,-87.7748299,,632 S AUSTIN BLVD,1,229.0,1,1,1
985,apartment,apartment,1,41.86920679,-87.77953629,,206 HARVARD ST,0,1147.3,0,0,0
986,apartment,apartment,1,41.87033332,-87.77730759,,111 GARFIELD ST,1,936.0,1,1,1
987,apartment,apartment,1,41.87036208,-87.77655215,,47 GARFIELD ST,1,908.0,1,1,1
988,apartment,apartment,1,41.87022563,-87.77629503,,41 GARFIELD ST,1,918.5,1,1,1
989,apartment,apartment,1,41.87033374,-87.77617958,,39 GARFIELD ST,1,869.6,1,1,1
990,apartment,apartment,1,41.87040745,-87.77585227,,1001 S HUMPHREY AVE,1,810.7,1,1,1
991,apartment,apartment,1,41.87032912,-87.77584933,,1005 S HUMPHREY AVE,1,837.2,1,1,1
992,apartment,apartment,1,41.87023459,-87.77584654,,1007 S HUMPHREY AVE,1,869.5,1,1,1
993,apartment,apartment,1,41.87014816,-87.77584368,,1011 S HUMPHREY AVE 1,1,899.1,1,1,1
994,apartment,apartment,1,41.8699917,-87.7758125,,1019 S HUMPHREY AVE,0,951.0,0,0,0
995,apartment,apartment,1,41.86971749,-87.77578201,,1027 S HUMPHREY AVE,0,1045.1,0,0,0
996,apartment,apartment,1,41.87035758,-87.77537807,,1016 S HUMPHREY AVE,1,793.6,1,1,1
997,apartment,apartment,1,41.87037857,-87.77516195,,17 GARFIELD ST 1E,1,777.0,1,1,1
998,apartment,apartment,1,41.87036381,-87.77498744,,13 GARFIELD ST,1,778.1,1,1,1
999,apartment,apartment,1,41.87035352,-87.77485435,,7 GARFIELD ST,1,780.6,1,1,1
1000,apartment,apartment,1,41.8698502,-87.77523337,,1022 S HUMPHREY AVE,1,970.3,1,1,1
1001,apartment,apartment,1,41.86989847,-87.77474119,,814 S AUSTIN BLVD,1,946.5,1,1,1
1002,apartment,apartment,1,41.86961045,-87.77462041,,822 S AUSTIN BLVD,1,1052.5,1,1,1
1003,apartment,apartment,1,41.86923481,-87.77460231,,834 S AUSTIN BLVD,1,1189.3,1,1,1
1004,apartment,apartment,1,41.87003956,-87.77454713,,810 S AUSTIN BLVD,1,897.9,1,1,1
1005,apartment,apartment,1,41.868546,-87.78189245,,1111 S HIGHLAND AVE,0,1075.9,0,0,0
1006,apartment,apartment,1,41.86765487,-87.78187745,,1137 S HIGHLAND AVE,0,751.5,0,0,0
1007,apartment,apartment,1,41.8675455,-87.78132402,,1140 S HIGHLAND AVE,0,718.0,0,0,0
1008,apartment,apartment,1,41.86745469,-87.78061883,,1141 S HARVEY AVE 2,0,661.9,0,0,0
1009,apartment,apartment,1,41.86892959,-87.7789011,,1100 S LOMBARD AVE,0,1208.6,0,0,0
1010,apartment,apartment,1,41.86824336,-87.77883834,,1120 S LOMBARD AVE,0,958.4,0,0,0
1011,apartment,apartment,1,41.86817032,-87.77881367,,1122 S LOMBARD AVE,0,931.3,0,0,0
1012,apartment,apartment,1,41.86809741,-87.7788143,,1124 S LOMBARD AVE,0,904.9,0,0,0
1013,apartment,apartment,1,41.86802191,-87.77883664,,1126 S LOMBARD AVE,0,878.3,0,0,0
1014,apartment,apartment,1,41.86793278,-87.7788338,,1130 S LOMBARD AVE,0,846.0,0,0,0
1015,apartment,apartment,1,41.86784633,-87.77882732,,1132 S LOMBARD AVE,0,814.6,0,0,0
1016,apartment,apartment,1,41.86763021,-87.7788111,,1138 S LOMBARD AVE 1,0,736.1,0,0,0
1017,apartment,apartment,1,41.86851869,-87.7782539,,1113 S TAYLOR AVE,0,1053.6,0,0,0
1018,apartment,apartment,1,41.86823765,-87.77821657,,1121 S TAYLOR AVE,0,952.1,0,0,0
1019,apartment,apartment,1,41.86819688,-87.77698007,,1123 S LYMAN AVE,0,928.9,0,0,0
1020,apartment,apartment,1,41.86842253,-87.77575148,,1117 S HUMPHREY AVE 2,0,1012.2,0,0,0
1021,apartment,apartment,1,41.86772665,-87.77517419,,1136 S HUMPHREY AVE,1,813.7,1,1,1
1022,apartment,apartment,1,41.86859041,-87.77444609,,914 S AUSTIN BLVD,1,1182.3,1,1,1
1023,apartment,apartment,1,41.86823395,-87.77443416,,924 S AUSTIN BLVD,1,1066.4,1,1,1
1024,apartment,apartment,1,41.86785491,-87.77468496,,1000 S AUSTIN BLVD,1,912.6,1,1,1
1025,apartment,apartment,1,41.86762134,-87.77452626,,1008 S AUSTIN BLVD,1,859.7,1,1,1
1026,apartment,apartment,1,41.86755129,-87.77451535,,1010 S AUSTIN BLVD,1,839.9,1,1,1
1027,apartment,apartment,1,41.86544193,-87.78351421,,6340 ROOSEVELT RD,1,85.1,1,1,1
1028,apartment,apartment,1,41.86562707,-87.78320065,,6332 ROOSEVELT RD,1,73.7,1,1,1
1029,apartment,apartment,1,41.86605564,-87.78247047,,1178 S CUYLER AVE,0,210.5,0,1,1
1030,apartment,apartment,1,41.86685055,-87.78006791,,1158 S HARVEY AVE,0,460.1,0,0,0
1031,apartment,apartment,1,41.86627302,-87.77939044,,1173 S LOMBARD AVE,0,242.0,0,1,1
1032,apartment,apartment,1,41.86551684,-87.78000591,,6222 ROOSEVELT RD,1,50.6,1,1,1
1033,apartment,apartment,1,41.86553576,-87.77993052,,6216 ROOSEVELT RD,1,29.9,1,1,1
1034,apartment,apartment,1,41.86554856,-87.77930546,,6200 ROOSEVELT RD,1,67.3,1,1,1
1035,apartment,apartment,1,41.86562481,-87.77861517,,6140 ROOSEVELT RD,1,40.2,1,1,1
1036,apartment,apartment,1,41.86577075,-87.77795925,,6126 ROOSEVELT RD,1,139.7,1,1,1
1037,apartment,apartment,1,41.86668229,-87.77690603,,1163 S LYMAN AVE,0,389.6,0,0,1
1038,apartment,apartment,1,41.86644462,-87.77690086,,1171 S LYMAN AVE,0,309.7,0,0,1
1039,apartment,apartment,1,41.86557125,-87.77746367,,6120 W ROOSEVELT RD,1,264.7,1,1,1
1040,apartment,apartment,1,41.86557342,-87.77738285,,6114 ROOSEVELT RD,1,271.6,1,1,1
1041,apartment,apartment,1,41.86557021,-87.77727804,,6112 ROOSEVELT RD,1,243.8,1,1,1
1042,apartment,apartment,1,41.86558056,-87.77718396,,6110 ROOSEVELT RD,1,218.0,1,1,1
1043,apartment,apartment,1,41.86559897,-87.77708258,,6108 ROOSEVELT RD,1,189.8,1,1,1
1044,apartment,apartment,1,41.86705232,-87.77636139,,1152 S LYMAN AVE 3,0,498.5,0,0,0
1045,apartment,apartment,1,41.86697077,-87.77569329,,1155 S HUMPHREY AVE,0,505.5,0,0,0
1046,apartment,apartment,1,41.8666358,-87.77567089,,1165 S HUMPHREY AVE,0,397.7,0,0,1
1047,apartment,apartment,1,41.8661388,-87.77564991,,1179 S HUMPHREY AVE,0,242.5,0,1,1
1048,apartment,apartment,1,41.8656196,-87.776128,,6040 ROOSEVELT RD,1,22.5,1,1,1
1049,apartment,apartment,1,41.86564762,-87.77578071,,6032 ROOSEVELT RD,1,117.1,1,1,1
1050,apartment,apartment,1,41.86564711,-87.77567587,,6030 ROOSEVELT RD,1,145.4,1,1,1
1051,apartment,apartment,1,41.86561409,-87.77554963,,6026 ROOSEVELT RD,1,179.3,1,1,1
1052,apartment,apartment,1,41.8665333,-87.77569709,,1167 S HUMPHREY AVE,0,360.4,0,0,1
1053,apartment,apartment,1,41.86692107,-87.77448858,,1028 S AUSTIN BLVD 1,1,665.0,1,1,1
1054,apartment,apartment,1,41.86679469,-87.77447013,,1032 S AUSTIN BLVD,1,636.7,1,1,1
1055,apartment,apartment,1,41.86651907,-87.77443466,,1106 S AUSTIN BLVD,1,582.1,1,1,1
1056,apartment,apartment,1,41.86644615,-87.7744353,,1108 S AUSTIN BLVD,1,567.5,1,1,1
1057,apartment,apartment,1,41.86635502,-87.77444565,,1110 S AUSTIN BLVD,1,548.2,1,1,1
1058,apartment,apartment,1,41.8662371,-87.77435537,,1114 S AUSTIN BLVD,1,550.8,1,1,1
1059,apartment,apartment,1,41.86613241,-87.77445736,,1126 S AUSTIN BLVD,1,510.5,1,1,1
1060,apartment,apartment,1,41.87941751,-87.80453569,,1147 MADISON ST,1,226.9,1,1,1
1061,apartment,apartment,1,41.87935421,-87.80214802,,1049 MADISON ST,1,190.9,1,1,1
1062,apartment,apartment,1,41.87952253,-87.8004265,,1011 MADISON ST,1,38.7,1,1,1
1063,apartment,apartment,1,41.87952508,-87.80031872,,1007 MADISON ST,1,67.9,1,1,1
1064,apartment,apartment,1,41.87952912,-87.80010079,,1001 MADISON ST,1,127.0,1,1,1
1065,apartment,apartment,1,41.87954223,-87.79853589,,500 MADISON ST,1,196.5,1,1,1
1066,apartment,apartment,1,41.87916353,-87.79650368,,515 CARPENTER AVE,1,139.4,1,1,1
1067,apartment,apartment,1,41.87880738,-87.79452231,,523 S OAK PARK AVE,1,254.9,1,1,1
1068,apartment,apartment,1,41.87849031,-87.79455966,,529 S OAK PARK AVE,1,365.6,1,1,1
1069,apartment,apartment,1,41.87707109,-87.80406008,,631 S MAPLE AVE,0,322.3,0,0,1
1070,apartment,apartment,1,41.87692308,-87.80407114,,633 S MAPLE AVE,0,269.3,0,1,1
1071,apartment,apartment,1,41.87630402,-87.80403013,,713 S MAPLE AVE,1,87.1,1,1,1
1072,apartment,apartment,1,41.87723551,-87.80257232,,625 WISCONSIN AVE,0,231.1,0,1,1
1073,apartment,apartment,1,41.87709951,-87.80257344,,629 WISCONSIN AVE,0,272.9,0,1,1
1074,apartment,apartment,1,41.87714181,-87.80065658,,630 WENONAH AVE,0,689.2,0,0,0
1075,apartment,apartment,1,41.87752476,-87.79508353,,608 S GROVE AVE,0,722.3,0,0,0
1076,apartment,apartment,1,41.87779874,-87.79449846,,601 S OAK PARK AVE,1,606.0,1,1,1
1077,apartment,apartment,1,41.87649185,-87.80337529,,706 S MAPLE AVE 1,0,277.2,0,1,1
1078,apartment,apartment,1,41.87618721,-87.80191101,,714 WISCONSIN AVE,0,650.4,0,0,0
1079,apartment,apartment,1,41.8766777,-87.80133336,,701 WENONAH AVE,0,611.1,0,0,0
1080,apartment,apartment,1,41.8757317,-87.7960105,,730 CARPENTER AVE,0,810.7,0,0,0
1081,apartment,apartment,1,41.87568799,-87.79504566,,708 S GROVE AVE,0,690.5,0,0,0
1082,apartment,apartment,1,41.87556261,-87.79504671,,716 S GROVE AVE,0,646.5,0,0,0
1083,apartment,apartment,1,41.87473836,-87.79501496,,738 S GROVE AVE,0,362.5,0,0,1
1084,apartment,apartment,1,41.87555973,-87.79443431,,713 S OAK PARK AVE,1,583.3,1,1,1
1085,apartment,apartment,1,41.87529746,-87.79437716,,721 S OAK PARK AVE,1,487.6,1,1,1
1086,apartment,apartment,1,41.87516837,-87.79437825,,725 S OAK PARK AVE,1,443.2,1,1,1
1087,apartment,apartment,1,41.87459671,-87.79438962,,741 S OAK PARK AVE,1,259.3,1,1,1
1088,apartment,apartment,1,41.87445454,-87.79442628,,745 S OAK PARK AVE,1,219.5,1,1,1
1089,apartment,apartment,1,41.87480655,-87.80336562,,812 S MAPLE AVE,0,572.3,0,0,0
1090,apartment,apartment,1,41.87451722,-87.80335236,,820 S MAPLE AVE,0,657.9,0,0,0
1091,apartment,apartment,1,41.87439737,-87.80334162,,822 S MAPLE AVE,0,616.6,0,0,0
1092,apartment,apartment,1,41.87410216,-87.80332059,,832 S MAPLE AVE 2N,0,516.1,0,0,0
1093,apartment,apartment,1,41.87524539,-87.80187105,,800 WISCONSIN AVE,0,751.4,0,0,0
1094,apartment,apartment,1,41.87525283,-87.80002062,,801 HOME AVE,0,1183.0,0,0,0
1095,apartment,apartment,1,41.87535229,-87.79634766,,801 CARPENTER AVE,0,758.3,0,0,0
1096,apartment,apartment,1,41.87507197,-87.79635,,809 CARPENTER AVE,0,689.0,0,0,0
1097,apartment,apartment,1,41.87451988,-87.79632235,,825 CARPENTER AVE,0,573.3,0,0,0
1098,apartment,apartment,1,41.87424241,-87.79630779,,833 CARPENTER AVE,0,534.5,0,0,0
1099,apartment,apartment,1,41.8751079,-87.7959714,,808 CARPENTER AVE,0,623.6,0,0,0
1100,apartment,apartment,1,41.87494023,-87.79596658,,812 CARPENTER AVE,0,579.4,0,0,0
